rank,title,author,price,format,rating,review_count,isbn10,isbn13,page_count,category,target_age_range,timestamp,asin,product_url,image_url,category_ranks
29,The Harry Potter Wizarding Almanac: The official magical companion to J.K. Rowling’s Harry Potter books,J.K. Rowling,15.0,Hardcover,4.8,1632.0,1526646714,9781526646712,208,Classic Books,9+,2025-01-21T08:27:04.253175,1526646714,https://www.amazon.co.uk/Harry-Potter-Wizarding-Almanac-companion/dp/1526646714,https://images-eu.ssl-images-amazon.com/images/P/1526646714.01.L.jpg,5 in Paranormal Fantasy for Children | 5 in Magical Realist Fiction for Young Adults | 10 in Fiction Classics for Young Adults
30,The Gruffalo,Julia Donaldson,2.62,Audible Audiobook,4.9,16954.0,,,,Classic Books,,2025-01-21T08:27:04.257065,B002SQ8RYA,https://www.amazon.co.uk/The-Gruffalo/dp/B002SQ8RYA,https://images-eu.ssl-images-amazon.com/images/P/B002SQ8RYA.01.L.jpg,
1,Ultimate Football Heroes 2025,Matt & Tom Oldfield,4.35,Paperback,4.3,68.0,1789467527,9781789467529,336,Sport and Outdoors,,2025-01-21T08:27:05.313648,1789467527,https://www.amazon.co.uk/Ultimate-Football-Heroes-2025/dp/1789467527,https://images-eu.ssl-images-amazon.com/images/P/1789467527.01.L.jpg,1 in Intermediate & Advanced Readers for Children | 1 in Children's Books on Football | 1 in Children's Books on American Football
2,"Football Kit Designer Colouring Book for Kids: Design Your Own Football Kit, Jersey, Boots and More | 50 Unique Football Colouring Pages and Football Facts",Kickstart Creatives,6.99,Paperback,4.7,138.0,,9798322166856,108,Sport and Outdoors,7-10,2025-01-21T08:27:05.315433,B0D12PYZYQ,https://www.amazon.co.uk/Football-Designer-Colouring-Book-Kids/dp/B0D12PYZYQ,https://images-eu.ssl-images-amazon.com/images/P/B0D12PYZYQ.01.L.jpg,1 in Celtic Glasgow | 2 in Children's Books on Football | 9 in Colouring Books for Children
3,"Hide-and-Seek Pig: A Lift-the-flap Story (Tales From Acorn Wood, 2)",Julia Donaldson,4.0,Board book,4.8,3976.0,1529023548,9781529023541,12,Sport and Outdoors,1-3,2025-01-21T08:27:05.317061,1529023548,https://www.amazon.co.uk/Hide-Seek-Pig-Anniversary-Tales/dp/1529023548,https://images-eu.ssl-images-amazon.com/images/P/1529023548.01.L.jpg,2 in Children's Books on Pigs | 3 in Children's Books on Farm Animals | 3 in Children's Books on Sports & the Outdoors
4,Match Annual 2025: The UK's Best-selling Football Annual!,MATCH,2.99,Hardcover,4.7,63.0,1035041081,9781035041084,96,Sport and Outdoors,9-11,2025-01-21T08:27:05.318923,1035041081,https://www.amazon.co.uk/Match-Annual-2025-MATCH/dp/1035041081,https://images-eu.ssl-images-amazon.com/images/P/1035041081.01.L.jpg,1 in Children's Books on the Olympics | 1 in Football References | 2 in Sporting Events
5,Skandar and the Chaos Trials: The INSTANT NUMBER ONE BESTSELLER in the biggest fantasy adventure series since Harry Potter (Volume 3),A.F. Steadman,7.0,Hardcover,4.7,937.0,1398502952,9781398502956,416,Sport and Outdoors,10-12,2025-01-21T08:27:05.321978,1398502952,https://www.amazon.co.uk/Skandar-3-F-Steadman/dp/1398502952,https://images-eu.ssl-images-amazon.com/images/P/1398502952.01.L.jpg,3 in Fiction About Parents for Young Adults | 5 in Fantasy & Supernatural Mysteries & Thrillers for Young Adults | 5 in Children's Books on Sports & the Outdoors
6,Football Colouring Book For Kids: Ages 4-8,The Future Teacher Foundation,3.99,Paperback,4.6,360.0,1090953607,9781090953605,64,Sport and Outdoors,5-7,2025-01-21T08:27:05.323629,1090953607,https://www.amazon.co.uk/Football-Colouring-Book-Kids-Ages/dp/1090953607,https://images-eu.ssl-images-amazon.com/images/P/1090953607.01.L.jpg,1 in Football Fans | 1 in Football Skills & Coaching | 2 in Premier League Football
7,Satisfying Patterns Colouring Book (Satisfying Patterns Colouring Books),ali,9.41,Paperback,4.4,339.0,,9798850162160,63,Sport and Outdoors,,2025-01-21T08:27:05.326095,B0C9S3G5JR,https://www.amazon.co.uk/Satisfying-Patterns-Colouring-Book-Books/dp/B0C9S3G5JR,https://images-eu.ssl-images-amazon.com/images/P/B0C9S3G5JR.01.L.jpg,7 in Children's Books on Sports & the Outdoors
8,The Most Incredible True Football Stories (You Never Knew): Winner of the Telegraph Children's Sports Book of the Year (Unbelievable Football),Matt Oldfield,5.45,Paperback,4.7,1884.0,1526362449,9781526362445,240,Sport and Outdoors,8-11,2025-01-21T08:27:05.327728,1526362449,https://www.amazon.co.uk/Unbelievable-Football-Incredible-Stories-Never/dp/1526362449,https://images-eu.ssl-images-amazon.com/images/P/1526362449.01.L.jpg,1 in Sports & Recreation Biographies for Children | 2 in Football References | 4 in Children & Young Adult Biographies
9,Official Liverpool FC Annual 2025,Grange,6.99,Hardcover,4.7,92.0,1915879884,9781915879882,64,Sport and Outdoors,,2025-01-21T08:27:05.330013,1915879884,https://www.amazon.co.uk/Official-Liverpool-FC-Annual-2025/dp/1915879884,https://images-eu.ssl-images-amazon.com/images/P/1915879884.01.L.jpg,1 in FC Liverpool | 1 in Books on Football for Young Adults | 3 in Football References
10,The Academy: 1 (The Academy Series),T.Z. Layton,9.19,Paperback,4.8,1299.0,1955804087,9781955804080,306,Sport and Outdoors,9-11,2025-01-21T08:27:05.332440,1955804087,https://www.amazon.co.uk/Academy-T-Z-Layton/dp/1955804087,https://images-eu.ssl-images-amazon.com/images/P/1955804087.01.L.jpg,3 in Intermediate & Advanced Readers for Children | 5 in Children's Fiction on Maturing | 7 in Children's Books on Football
11,"Skandar and the Unicorn Thief: The international, award-winning hit, and the biggest fantasy adventure series since Harry Potter (Volume 1)",A.F. Steadman,4.5,Paperback,4.7,1638.0,1398502731,9781398502734,400,Sport and Outdoors,9+,2025-01-21T08:27:05.334072,1398502731,https://www.amazon.co.uk/Skandar-Unicorn-Thief-major-fantasy/dp/1398502731,https://images-eu.ssl-images-amazon.com/images/P/1398502731.01.L.jpg,1 in Children's Books on Horses | 11 in Science Fiction for Children | 11 in Children's Books on Sports & the Outdoors
12,"The Breakfast Club Adventures: The Beast Beyond the Fence: 1 (The Breakfast Club Adventures, 1)",Marcus Rashford,4.0,Paperback,4.7,1321.0,1529076625,9781529076622,272,Sport and Outdoors,7-10,2025-01-21T08:27:05.336086,1529076625,https://www.amazon.co.uk/Breakfast-Club-Adventures-Beast-Beyond/dp/1529076625,https://images-eu.ssl-images-amazon.com/images/P/1529076625.01.L.jpg,8 in Children's Books on Football | 10 in Sports Humour | 22 in Children's Books on School
13,The Football School Encyclopedia: Everything you want to know about football,Alex Bellos,12.15,Hardcover,4.6,147.0,1529507588,9781529507584,144,Sport and Outdoors,7-10,2025-01-21T08:27:05.338760,1529507588,https://www.amazon.co.uk/Football-School-Encyclopedia-Everything-football/dp/1529507588,https://images-eu.ssl-images-amazon.com/images/P/1529507588.01.L.jpg,"1 in Sports, Hobby & Games Encyclopaedias | 1 in Humour Encyclopaedias | 2 in Children's Books on American Football"
14,"Skandar and the Unicorn Thief: The international, award-winning hit, and the biggest fantasy adventure series since Harry Potter",A.F. Steadman,0.99,Kindle Edition,4.7,1638.0,,,399,Sport and Outdoors,,2025-01-21T08:27:05.340414,B08JZH59QY,https://www.amazon.co.uk/Skandar-Unicorn-Thief-F-Steadman-ebook/dp/B08JZH59QY,https://images-eu.ssl-images-amazon.com/images/P/B08JZH59QY.01.L.jpg,1 in Children's Dragon Folk Tales & Myths | 1 in Children's Sports & Activities | 1 in Children's Action & Adventure Sci-Fi eBooks
15,Ultimate Football Heroes Colouring Book (The No.1 football series): Collect them all!,Ultimate Football Heroes,7.35,Paperback,4.6,301.0,1800784015,9781800784017,80,Sport and Outdoors,,2025-01-21T08:27:05.342745,1800784015,https://www.amazon.co.uk/Ultimate-Football-Heroes-Colouring-football/dp/1800784015,https://images-eu.ssl-images-amazon.com/images/P/1800784015.01.L.jpg,4 in FIFA | 10 in Children's Books on Football | 15 in Jokes & Riddles Humour
16,"Lewis Hamilton (97) (Little People, BIG DREAMS)",Maria Isabel Sanchez Vegara,7.45,Hardcover,4.9,221.0,071128315X,9780711283152,32,Sport and Outdoors,4-7,2025-01-21T08:27:05.344516,071128315X,https://www.amazon.co.uk/Lewis-Hamilton-Little-People-DREAMS/dp/071128315X,https://images-eu.ssl-images-amazon.com/images/P/071128315X.01.L.jpg,1 in Biographies of Social Activists for Children | 1 in Children's Books on Motor Sports | 2 in Sports & Recreation Biographies for Children
17,"Leo Messi (Little People, BIG DREAMS)",Maria Isabel Sanchez Vegara,9.19,Hardcover,4.9,224.0,0711290571,9780711290570,32,Sport and Outdoors,4-7,2025-01-21T08:27:05.346138,0711290571,https://www.amazon.co.uk/Leo-Messi-Little-People-DREAMS/dp/0711290571,https://images-eu.ssl-images-amazon.com/images/P/0711290571.01.L.jpg,2 in Exploring the United States for Children | 3 in Sports & Recreation Biographies for Children | 11 in Children's Books on Football
18,Ronaldo (Ultimate Football Heroes - the No. 1 football series): Collect them all!,Matt Oldfield Ltd,4.99,Paperback,4.7,1732.0,1786064057,9781786064059,192,Sport and Outdoors,8-12,2025-01-21T08:27:05.347744,1786064057,https://www.amazon.co.uk/Ronaldo-Ultimate-Football-Heroes-Collect/dp/1786064057,https://images-eu.ssl-images-amazon.com/images/P/1786064057.01.L.jpg,1 in South American Football | 4 in Sports & Recreation Biographies for Children | 6 in Football Biographies (Books)
19,"Simone Biles (103) (Little People, BIG DREAMS)",Maria Isabel Sanchez Vegara,7.18,Hardcover,4.7,90.0,0711285780,9780711285781,32,Sport and Outdoors,4-7,2025-01-21T08:27:05.349442,0711285780,https://www.amazon.co.uk/Simone-Biles-Little-People-DREAMS/dp/0711285780,https://images-eu.ssl-images-amazon.com/images/P/0711285780.01.L.jpg,1 in Children's Books on Gymnastics | 1 in Athletics Biographies | 1 in Children's Books on Marriage & Divorce
20,Match of the Day Annual 2025,Match of the Day Magazine,7.99,Hardcover,4.7,72.0,1785948385,9781785948381,96,Sport and Outdoors,,2025-01-21T08:27:05.351729,1785948385,https://www.amazon.co.uk/Match-Day-Annual-2025-Magazine/dp/1785948385,https://images-eu.ssl-images-amazon.com/images/P/1785948385.01.L.jpg,2 in Books on Football for Young Adults | 3 in Children's Books on American Football | 4 in Football References
21,"Dork Diaries: Skating Sensation: Jokes, Drama and BFFs in the perfect stocking filler this Christmas (Volume 4)",Rachel Renee Russell,7.35,Paperback,4.8,1174.0,1398527580,9781398527584,368,Sport and Outdoors,,2025-01-21T08:27:05.356617,1398527580,https://www.amazon.co.uk/Dork-Diaries-Skating-Sensation-4/dp/1398527580,https://images-eu.ssl-images-amazon.com/images/P/1398527580.01.L.jpg,6 in Children's Books on Christmas | 20 in Jokes & Riddles Humour | 21 in Children's Books on Sports & the Outdoors
22,"The Girl, the Bear and the Magic Shoes",Julia Donaldson,6.75,Paperback,4.7,2179.0,1447275985,9781447275985,32,Sport and Outdoors,3-5,2025-01-21T08:27:05.360375,1447275985,https://www.amazon.co.uk/Girl-Bear-Magic-Shoes/dp/1447275985,https://images-eu.ssl-images-amazon.com/images/P/1447275985.01.L.jpg,3 in Fashion Books for Young Adults | 4 in Children's Books on Fashion Crafts | 11 in Children's Early Learning Books on Colours
23,Worst Week Ever! Saturday (Volume 6),Eva Amores,6.43,Paperback,4.5,43.0,1398522031,9781398522039,192,Sport and Outdoors,,2025-01-21T08:27:05.362692,1398522031,https://www.amazon.co.uk/Worst-Week-Ever-Saturday-6/dp/1398522031,https://images-eu.ssl-images-amazon.com/images/P/1398522031.01.L.jpg,3 in Exploring Australia & Oceania for Children | 19 in Horror Graphic Novels (Books) | 21 in Travel Fiction for Children
24,You Are a Champion: How to Be the Best You Can Be,Marcus Rashford,5.0,Paperback,4.7,4982.0,1529068177,9781529068177,224,Sport and Outdoors,9-11,2025-01-21T08:27:05.364318,1529068177,https://www.amazon.co.uk/You-Are-Champion-How-Best/dp/1529068177,https://images-eu.ssl-images-amazon.com/images/P/1529068177.01.L.jpg,
25,Messi (Ultimate Football Heroes - the No. 1 football series): Collect them all!,Matt & Tom Oldfield,5.22,Paperback,4.7,1536.0,1786064030,9781786064035,192,Sport and Outdoors,7-10,2025-01-21T08:27:05.367091,1786064030,https://www.amazon.co.uk/Messi-Ultimate-Football-Heroes-Collect/dp/1786064030,https://images-eu.ssl-images-amazon.com/images/P/1786064030.01.L.jpg,6 in Sports & Recreation Biographies for Children | 8 in Football Biographies (Books) | 15 in Children's Books on Football
26,"The Breakfast Club Adventures: The Headless Ghost (The Breakfast Club Adventures, 5)",Marcus Rashford,4.0,Paperback,4.7,24.0,1035053942,9781035053940,256,Sport and Outdoors,9-11,2025-01-21T08:27:05.368738,1035053942,https://www.amazon.co.uk/Breakfast-Club-Adventures-Headless-Ghost/dp/1035053942,https://images-eu.ssl-images-amazon.com/images/P/1035053942.01.L.jpg,
27,Quidditch Through the Ages: A Harry Potter Hogwarts Library Book,,12.0,Audible Audiobook,4.6,6819.0,,,,Sport and Outdoors,,2025-01-21T08:27:05.372846,B07982F9PQ,https://www.amazon.co.uk/Quidditch-Through-the-Ages/dp/B07982F9PQ,https://images-eu.ssl-images-amazon.com/images/P/B07982F9PQ.01.L.jpg,
28,Cristiano Ronaldo - Children's Story Book: Incredible Biography of CR7. A Great Football/Soccer Player - Animated with Illustrations to Inspire Kids (Kids Who Dared to Dream),Little Believer's Library,6.99,Paperback,4.3,143.0,,9798861531498,40,Sport and Outdoors,4-10,2025-01-21T08:27:05.374995,B0CJD7KD6Y,https://www.amazon.co.uk/Cristiano-Ronaldo-Childrens-Incredible-Illustrations/dp/B0CJD7KD6Y,https://images-eu.ssl-images-amazon.com/images/P/B0CJD7KD6Y.01.L.jpg,
29,The Football GOAT: Messi v. Ronaldo: Who is the greatest of all time?,Matt Oldfield,7.09,Paperback,4.5,63.0,1529521025,9781529521023,160,Sport and Outdoors,9-12,2025-01-21T08:27:05.376789,1529521025,https://www.amazon.co.uk/Football-GOAT-Messi-Ronaldo-greatest/dp/1529521025,https://images-eu.ssl-images-amazon.com/images/P/1529521025.01.L.jpg,
30,Big Nate: In Your Face!,Lincoln Peirce,7.59,Kindle Edition,4.6,3956.0,,,176,Sport and Outdoors,,2025-01-21T08:27:05.378437,B08T1HQ8NJ,https://www.amazon.co.uk/Big-Nate-Your-Lincoln-Peirce-ebook/dp/B08T1HQ8NJ,https://images-eu.ssl-images-amazon.com/images/P/B08T1HQ8NJ.01.L.jpg,
1,The Let Them Theory: A Life-Changing Tool That Millions of People Can’t Stop Talking About,,22.74,Audible Audiobook,4.6,1749.0,,,,Teen and Young Adult,,2025-01-21T08:27:06.303741,B0DFMXWWX1,https://www.amazon.co.uk/Let-Them-Theory-Life-Changing-Millions/dp/B0DFMXWWX1,https://images-eu.ssl-images-amazon.com/images/P/B0DFMXWWX1.01.L.jpg,
