rank,title,author,price,format,rating,review_count,isbn10,isbn13,page_count,category,target_age_range,timestamp,asin,product_url,image_url,category_ranks
22,Matilda: Narrated by Kate Winslet,Roald Dahl,6.99,Audible Audiobook,4.8,21210.0,,,,Classic Books,,2025-02-03T10:31:01.551927,B00MOPKAN6,https://www.amazon.co.uk/Matilda/dp/B00MOPKAN6,https://images-eu.ssl-images-amazon.com/images/P/B00MOPKAN6.01.L.jpg,
23,Harry Potter and the Goblet of Fire (Bloomsbury Publishing),J.K. Rowling,4.0,Paperback,4.8,87179.0,1408855682,9781408855683,640,Classic Books,9+,2025-02-03T10:31:01.556398,1408855682,https://www.amazon.co.uk/Harry-Potter-Goblet-Fire/dp/1408855682,https://images-eu.ssl-images-amazon.com/images/P/1408855682.01.L.jpg,3 in Chapter Books for Children | 4 in Fiction Classics for Young Adults | 13 in Contemporary Fantasy for Young Adults
24,Disney: Disneyland Paris Colouring Book (Young Adult Colouring),Walt Disney,4.5,Paperback,4.8,67.0,1837714401,9781837714407,96,Classic Books,9-13,2025-02-03T10:31:01.560148,1837714401,https://www.amazon.co.uk/Disney-Disneyland-Paris-Colouring-Book/dp/1837714401,https://images-eu.ssl-images-amazon.com/images/P/1837714401.01.L.jpg,2 in Vocational | 2 in Children's Books on Travel | 3 in Children's Books on Jobs & Careers
25,"The Subtle Knife: His Dark Materials, Book 2",Philip Pullman,11.37,Audible Audiobook,4.6,9485.0,,,,Classic Books,,2025-02-03T10:31:01.564008,B0D9HCJBQX,https://www.amazon.co.uk/Subtle-Knife-Dark-Materials-Book/dp/B0D9HCJBQX,https://images-eu.ssl-images-amazon.com/images/P/B0D9HCJBQX.01.L.jpg,
26,Each Peach Pear Plum,Allan Ahlberg,6.5,Board book,4.7,4851.0,0141379529,9780141379524,34,Classic Books,1-3,2025-02-03T10:31:01.566047,0141379529,https://www.amazon.co.uk/Each-Peach-Pear-Allan-Ahlberg/dp/0141379529,https://images-eu.ssl-images-amazon.com/images/P/0141379529.01.L.jpg,"3 in Nursery Rhymes for Children (Books) | 24 in Early Reader's Rhymes, Verse & Wordplay for Children | 26 in Classics for Children"
27,Charlie and the Chocolate Factory,Roald Dahl,6.99,Audible Audiobook,4.7,19846.0,,,,Classic Books,,2025-02-03T10:31:01.568875,B00MQJHAIS,https://www.amazon.co.uk/Charlie-and-the-Chocolate-Factory/dp/B00MQJHAIS,https://images-eu.ssl-images-amazon.com/images/P/B00MQJHAIS.01.L.jpg,
28,Harry Potter and the Deathly Hallows (Bloomsbury Publishing),J.K. Rowling,4.0,Paperback,4.9,97109.0,1408855712,9781408855713,640,Classic Books,9+,2025-02-03T10:31:01.570696,1408855712,https://www.amazon.co.uk/Harry-Potter-Deathly-Hallows/dp/1408855712,https://images-eu.ssl-images-amazon.com/images/P/1408855712.01.L.jpg,4 in Chapter Books for Children | 5 in Fiction Classics for Young Adults | 15 in Contemporary Fantasy for Young Adults
29,Matilda,Roald Dahl,4.0,Paperback,4.8,21210.0,024155831X,9780241558317,384,Classic Books,6-8,2025-02-03T10:31:01.577435,024155831X,https://www.amazon.co.uk/Matilda-Special-Roald-Dahl/dp/024155831X,https://images-eu.ssl-images-amazon.com/images/P/024155831X.01.L.jpg,1 in Young Adult Nonfiction on Social & Family Violence | 1 in Children's Books on Violence | 1 in Young Adult Fiction on Social & Family Violence
30,The Tiger Who Came to Tea,Judith Kerr,7.35,Board book,4.8,15680.0,0008280584,9780008280581,30,Classic Books,2-4,2025-02-03T10:31:01.580898,0008280584,https://www.amazon.co.uk/Tiger-Who-Came-Tea/dp/0008280584,https://images-eu.ssl-images-amazon.com/images/P/0008280584.01.L.jpg,37 in Classics for Children | 59 in Children's Books on Family Life | 65 in Fiction About Family for Children
1,"Hide-and-Seek Pig: A Lift-the-flap Story (Tales From Acorn Wood, 2)",Julia Donaldson,4.0,Board book,4.8,3981.0,1529023548,9781529023541,12,Sport and Outdoors,1-3,2025-02-03T10:31:02.456876,1529023548,https://www.amazon.co.uk/Hide-Seek-Pig-Anniversary-Tales/dp/1529023548,https://images-eu.ssl-images-amazon.com/images/P/1529023548.01.L.jpg,1 in Children's Books on Pigs | 1 in Children's Books on Sports & the Outdoors | 4 in Children's Books on Farm Animals
2,"Football Kit Designer Colouring Book for Kids: Design Your Own Football Kit, Jersey, Boots and More | 50 Unique Football Colouring Pages and Football Facts",Kickstart Creatives,6.99,Paperback,4.6,156.0,,9798322166856,108,Sport and Outdoors,7-10,2025-02-03T10:31:02.458788,B0D12PYZYQ,https://www.amazon.co.uk/Football-Designer-Colouring-Book-Kids/dp/B0D12PYZYQ,https://images-eu.ssl-images-amazon.com/images/P/B0D12PYZYQ.01.L.jpg,1 in Celtic Glasgow | 1 in Children's Books on Football | 11 in Colouring Books for Children
3,Ultimate Football Heroes 2025: the perfect World Book Day gift for fans of the beautiful game,Matt & Tom Oldfield,7.49,Paperback,4.4,79.0,1789467527,9781789467529,336,Sport and Outdoors,,2025-02-03T10:31:02.464251,1789467527,https://www.amazon.co.uk/Ultimate-Football-Heroes-2025/dp/1789467527,https://images-eu.ssl-images-amazon.com/images/P/1789467527.01.L.jpg,1 in Intermediate & Advanced Readers for Children | 1 in Football Fans | 1 in Children's Books on American Football
4,"The Breakfast Club Adventures: The Beast Beyond the Fence: 1 (The Breakfast Club Adventures, 1)",Marcus Rashford,4.0,Paperback,4.7,1333.0,1529076625,9781529076622,272,Sport and Outdoors,7-10,2025-02-03T10:31:02.465975,1529076625,https://www.amazon.co.uk/Breakfast-Club-Adventures-Beast-Beyond/dp/1529076625,https://images-eu.ssl-images-amazon.com/images/P/1529076625.01.L.jpg,3 in Children's Books on Football | 7 in Sports Humour | 18 in Mysteries & Detective Stories for Children
5,Skandar and the Chaos Trials: The INSTANT NUMBER ONE BESTSELLER in the biggest fantasy adventure series since Harry Potter (Volume 3),A.F. Steadman,7.0,Hardcover,4.8,956.0,1398502952,9781398502956,416,Sport and Outdoors,10-12,2025-02-03T10:31:02.467574,1398502952,https://www.amazon.co.uk/Skandar-3-F-Steadman/dp/1398502952,https://images-eu.ssl-images-amazon.com/images/P/1398502952.01.L.jpg,3 in Fiction About Parents for Young Adults | 5 in Fantasy & Supernatural Mysteries & Thrillers for Young Adults | 5 in Children's Books on Sports & the Outdoors
6,Ultimate Football Heroes Colouring Book (The No.1 football series): Collect them all!,Ultimate Football Heroes,7.35,Paperback,4.6,307.0,1800784015,9781800784017,80,Sport and Outdoors,,2025-02-03T10:31:02.469795,1800784015,https://www.amazon.co.uk/Ultimate-Football-Heroes-Colouring-football/dp/1800784015,https://images-eu.ssl-images-amazon.com/images/P/1800784015.01.L.jpg,1 in FIFA | 4 in Children's Books on Football | 7 in Jokes & Riddles Humour
7,Official Liverpool FC Annual 2025,Grange,6.99,Hardcover,4.7,99.0,1915879884,9781915879882,64,Sport and Outdoors,,2025-02-03T10:31:02.473989,1915879884,https://www.amazon.co.uk/Official-Liverpool-FC-Annual-2025/dp/1915879884,https://images-eu.ssl-images-amazon.com/images/P/1915879884.01.L.jpg,1 in FC Liverpool | 1 in Books on Football for Young Adults | 1 in Football References
8,The Most Incredible True Football Stories (You Never Knew): Winner of the Telegraph Children's Sports Book of the Year (Unbelievable Football),Matt Oldfield,5.42,Paperback,4.7,1888.0,1526362449,9781526362445,240,Sport and Outdoors,8-11,2025-02-03T10:31:02.475721,1526362449,https://www.amazon.co.uk/Unbelievable-Football-Incredible-Stories-Never/dp/1526362449,https://images-eu.ssl-images-amazon.com/images/P/1526362449.01.L.jpg,1 in Sports & Recreation Biographies for Children | 2 in Football References | 5 in Children & Young Adult Biographies
9,The Academy: 1 (The Academy Series),T.Z. Layton,9.19,Paperback,4.8,1327.0,1955804087,9781955804080,306,Sport and Outdoors,9-11,2025-02-03T10:31:02.477336,1955804087,https://www.amazon.co.uk/Academy-T-Z-Layton/dp/1955804087,https://images-eu.ssl-images-amazon.com/images/P/1955804087.01.L.jpg,3 in Intermediate & Advanced Readers for Children | 4 in Children's Fiction on Maturing | 6 in Children's Books on Football
10,"Simone Biles (103) (Little People, BIG DREAMS)",Maria Isabel Sanchez Vegara,7.04,Hardcover,4.6,96.0,0711285780,9780711285781,32,Sport and Outdoors,4-7,2025-02-03T10:31:02.478946,0711285780,https://www.amazon.co.uk/Simone-Biles-Little-People-DREAMS/dp/0711285780,https://images-eu.ssl-images-amazon.com/images/P/0711285780.01.L.jpg,1 in Children's Books on the Olympics | 1 in Children's Books on Gymnastics | 1 in Athletics Biographies
11,"Skandar and the Unicorn Thief: The international, award-winning hit, and the biggest fantasy adventure series since Harry Potter (Volume 1)",A.F. Steadman,4.5,Paperback,4.7,1660.0,1398502731,9781398502734,400,Sport and Outdoors,9+,2025-02-03T10:31:02.482838,1398502731,https://www.amazon.co.uk/Skandar-Unicorn-Thief-major-fantasy/dp/1398502731,https://images-eu.ssl-images-amazon.com/images/P/1398502731.01.L.jpg,1 in Children's Books on Horses | 11 in Children's Books on Sports & the Outdoors | 13 in Science Fiction for Children
12,Satisfying Patterns Colouring Book (Satisfying Patterns Colouring Books),ali,9.41,Paperback,4.5,367.0,,9798850162160,63,Sport and Outdoors,,2025-02-03T10:31:02.484481,B0C9S3G5JR,https://www.amazon.co.uk/Satisfying-Patterns-Colouring-Book-Books/dp/B0C9S3G5JR,https://images-eu.ssl-images-amazon.com/images/P/B0C9S3G5JR.01.L.jpg,12 in Children's Books on Sports & the Outdoors
13,Football Colouring Book For Kids: Ages 4-8,The Future Teacher Foundation,3.99,Paperback,4.6,362.0,1090953607,9781090953605,64,Sport and Outdoors,5-7,2025-02-03T10:31:02.486472,1090953607,https://www.amazon.co.uk/Football-Colouring-Book-Kids-Ages/dp/1090953607,https://images-eu.ssl-images-amazon.com/images/P/1090953607.01.L.jpg,1 in Football Skills & Coaching | 2 in Football Fans | 2 in Premier League Football
14,Match Annual 2025: The UK's Best-selling Football Annual!,MATCH,4.0,Hardcover,4.7,77.0,1035041081,9781035041084,96,Sport and Outdoors,9-11,2025-02-03T10:31:02.488305,1035041081,https://www.amazon.co.uk/Match-Annual-2025-MATCH/dp/1035041081,https://images-eu.ssl-images-amazon.com/images/P/1035041081.01.L.jpg,2 in Children's Books on the Olympics | 3 in Football References | 4 in Sporting Events
15,Ronaldo (Ultimate Football Heroes - the No. 1 football series): Collect them all!,Matt Oldfield Ltd,4.99,Paperback,4.7,1744.0,1786064057,9781786064059,192,Sport and Outdoors,8-12,2025-02-03T10:31:02.490645,1786064057,https://www.amazon.co.uk/Ronaldo-Ultimate-Football-Heroes-Collect/dp/1786064057,https://images-eu.ssl-images-amazon.com/images/P/1786064057.01.L.jpg,1 in South American Football | 3 in Sports & Recreation Biographies for Children | 4 in Football Biographies (Books)
16,Tom Palmer,Tom Palmer,1.0,Paperback,,,1837864144,9781837864140,80,Sport and Outdoors,,2025-02-03T10:31:02.493074,1837864144,https://www.amazon.co.uk/Soccer-Diaries-Rocky-Takes-World/dp/1837864144,https://images-eu.ssl-images-amazon.com/images/P/1837864144.01.L.jpg,16 in Children's Books on Sports & the Outdoors | 24 in Short Story Collections for Children | 93 in Fiction About Friendship for Children
17,The Football School Encyclopedia: Everything you want to know about football,Alex Bellos,12.15,Hardcover,4.6,154.0,1529507588,9781529507584,144,Sport and Outdoors,7-11,2025-02-03T10:31:02.495999,1529507588,https://www.amazon.co.uk/Football-School-Encyclopedia-Everything-football/dp/1529507588,https://images-eu.ssl-images-amazon.com/images/P/1529507588.01.L.jpg,"1 in Sports, Hobby & Games Encyclopaedias | 2 in Children's Books on American Football | 2 in Humour Encyclopaedias"
18,You Are a Champion: How to Be the Best You Can Be,Marcus Rashford,5.0,Paperback,4.7,4983.0,1529068177,9781529068177,224,Sport and Outdoors,9-11,2025-02-03T10:31:02.499271,1529068177,https://www.amazon.co.uk/You-Are-Champion-How-Best/dp/1529068177,https://images-eu.ssl-images-amazon.com/images/P/1529068177.01.L.jpg,18 in Children's Books on Football | 61 in Children's Books on Emotions & Feelings | 93 in Children's Books on Self-Esteem & Self-Respect
19,Football's Greatest Moments (Ultimate Football Heroes - The No.1 football series): Collect Them All!: Volume 79,Tom Palmer,5.19,Paperback,4.5,177.0,1789467152,9781789467154,176,Sport and Outdoors,7-11,2025-02-03T10:31:02.503233,1789467152,https://www.amazon.co.uk/Footballs-Greatest-Moments-Ultimate-Football/dp/1789467152,https://images-eu.ssl-images-amazon.com/images/P/1789467152.01.L.jpg,3 in Football Fans | 13 in Children's Books on Football | 44 in Children's Books on History
20,"Leo Messi (Little People, BIG DREAMS)",Maria Isabel Sanchez Vegara,7.9,Hardcover,4.9,231.0,0711290571,9780711290570,32,Sport and Outdoors,4-7,2025-02-03T10:31:02.504881,0711290571,https://www.amazon.co.uk/Leo-Messi-Little-People-DREAMS/dp/0711290571,https://images-eu.ssl-images-amazon.com/images/P/0711290571.01.L.jpg,4 in Sports & Recreation Biographies for Children | 14 in Children's Books on Football | 18 in Children & Young Adult Biographies
21,Match of the Day Annual 2025,Match of the Day Magazine,7.99,Hardcover,4.7,81.0,1785948385,9781785948381,96,Sport and Outdoors,,2025-02-03T10:31:02.507694,1785948385,https://www.amazon.co.uk/Match-Day-Annual-2025-Magazine/dp/1785948385,https://images-eu.ssl-images-amazon.com/images/P/1785948385.01.L.jpg,2 in Books on Football for Young Adults | 3 in Children's Books on American Football | 4 in Football References
22,Quidditch Through the Ages: A Harry Potter Hogwarts Library Book,J.K. Rowling,12.0,Audible Audiobook,4.6,6825.0,,,,Sport and Outdoors,,2025-02-03T10:31:02.511831,B07982F9PQ,https://www.amazon.co.uk/Quidditch-Through-the-Ages/dp/B07982F9PQ,https://images-eu.ssl-images-amazon.com/images/P/B07982F9PQ.01.L.jpg,
23,Cristiano Ronaldo - Children's Story Book: Incredible Biography of CR7. A Great Football/Soccer Player - Animated with Illustrations to Inspire Kids (Kids Who Dared to Dream),Little Believer's Library,6.99,Paperback,4.3,155.0,,9798861531498,40,Sport and Outdoors,4-10,2025-02-03T10:31:02.514458,B0CJD7KD6Y,https://www.amazon.co.uk/Cristiano-Ronaldo-Childrens-Incredible-Illustrations/dp/B0CJD7KD6Y,https://images-eu.ssl-images-amazon.com/images/P/B0CJD7KD6Y.01.L.jpg,
24,"The Breakfast Club Adventures: The Phantom Thief (The Breakfast Club Adventures, 3)",Marcus Rashford,4.0,Paperback,4.8,287.0,1035022672,9781035022670,256,Sport and Outdoors,6-10,2025-02-03T10:31:02.517654,1035022672,https://www.amazon.co.uk/Breakfast-Club-Adventures-Phantom-Thief/dp/1035022672,https://images-eu.ssl-images-amazon.com/images/P/1035022672.01.L.jpg,2 in Children's Fiction on Sexuality | 7 in Children's Nonfiction on Sexuality & Pregnancy | 17 in Children's Books on Football
25,Worst Week Ever! Saturday (Volume 6),,6.43,Paperback,4.5,48.0,1398522031,9781398522039,192,Sport and Outdoors,,2025-02-03T10:31:02.520507,1398522031,https://www.amazon.co.uk/Worst-Week-Ever-Saturday-6/dp/1398522031,https://images-eu.ssl-images-amazon.com/images/P/1398522031.01.L.jpg,
26,"The Breakfast Club Adventures: The Treasure Hunt Monster: 4 (The Breakfast Club Adventures, 4)",Marcus Rashford,4.0,Paperback,4.8,149.0,1035025574,9781035025572,256,Sport and Outdoors,9-11,2025-02-03T10:31:02.525511,1035025574,https://www.amazon.co.uk/Breakfast-Club-Adventures-Treasure-Monster/dp/1035025574,https://images-eu.ssl-images-amazon.com/images/P/1035025574.01.L.jpg,
27,Where's the Footballer?: A Search-and-Find Book (Fun With Ladybird),,7.33,Paperback,4.5,34.0,0241687683,9780241687680,32,Sport and Outdoors,,2025-02-03T10:31:02.528329,0241687683,https://www.amazon.co.uk/Wheres-Footballer-Search-Find-Ladybird/dp/0241687683,https://images-eu.ssl-images-amazon.com/images/P/0241687683.01.L.jpg,
28,Kick,Mitch Johnson,7.35,Paperback,4.6,707.0,,9781474928151,304,Sport and Outdoors,10-12,2025-02-03T10:31:02.529948,1474928153,https://www.amazon.co.uk/Kick-Mitch-Johnson/dp/1474928153,https://images-eu.ssl-images-amazon.com/images/P/1474928153.01.L.jpg,
29,"The Breakfast Club Adventures: The Headless Ghost (The Breakfast Club Adventures, 5)",Marcus Rashford,4.0,Paperback,4.7,27.0,1035053942,9781035053940,256,Sport and Outdoors,9-11,2025-02-03T10:31:02.531871,1035053942,https://www.amazon.co.uk/Breakfast-Club-Adventures-Headless-Ghost/dp/1035053942,https://images-eu.ssl-images-amazon.com/images/P/1035053942.01.L.jpg,
30,"Gymnastics Coloring & Activity Book for Girls 4-8: Coloring, Mazes, Word Search and More!",Joanne Davis,5.99,Paperback,4.6,426.0,,9798649980678,72,Sport and Outdoors,,2025-02-03T10:31:02.535431,B089D3N2HT,https://www.amazon.co.uk/Gymnastics-Coloring-Activity-Book-Girls/dp/B089D3N2HT,https://images-eu.ssl-images-amazon.com/images/P/B089D3N2HT.01.L.jpg,
1,The Let Them Theory: A Life-Changing Tool That Millions of People Can’t Stop Talking About,,22.74,Audible Audiobook,4.6,3139.0,,,,Teen and Young Adult,,2025-02-03T10:31:03.693640,B0DFMXWWX1,https://www.amazon.co.uk/Let-Them-Theory-Life-Changing-Millions/dp/B0DFMXWWX1,https://images-eu.ssl-images-amazon.com/images/P/B0DFMXWWX1.01.L.jpg,
2,Girl Moments: Coloring Book for Adults and Teens Featuring Cute Cozy Daily Activities for Relaxation,Coco Wyo,7.68,Paperback,4.6,1471.0,,9798344507460,88,Teen and Young Adult,,2025-02-03T10:31:03.695411,B0DL5SF36B,https://www.amazon.co.uk/Girl-Moments-Featuring-Activities-Relaxation/dp/B0DL5SF36B,https://images-eu.ssl-images-amazon.com/images/P/B0DL5SF36B.01.L.jpg,
3,What's Your Dream?: Find Your Passion. Love Your Work. Build a Richer Life.,,11.37,Audible Audiobook,4.9,172.0,,,,Teen and Young Adult,,2025-02-03T10:31:03.698375,B0CZ9T1XCC,https://www.amazon.co.uk/Whats-Your-Dream-Passion-Richer/dp/B0CZ9T1XCC,https://images-eu.ssl-images-amazon.com/images/P/B0CZ9T1XCC.01.L.jpg,
